date,VaR_99%,CVaR_97.5%,EVT_VaR_99%,Composite_Risk_Metric,testing_return,exceeds_VaR_99%,exceeds_CVaR_97.5%,exceeds_EVT_VaR_99%,exceeds_Composite_Risk
2014-06-23 00:00:00+00:00,-0.0188,-0.0203,-0.0199,-0.01958,0.0009,False,False,False,False
2014-06-24 00:00:00+00:00,-0.0188,-0.0203,-0.0199,-0.01958,-0.0113,False,False,False,False
2014-06-25 00:00:00+00:00,-0.0188,-0.0203,-0.0199,-0.01958,0.0005,False,False,False,False
2014-06-26 00:00:00+00:00,-0.0188,-0.0203,-0.0199,-0.01958,0.0028,False,False,False,False
2014-06-27 00:00:00+00:00,-0.0188,-0.0203,-0.0199,-0.01958,0.0032,False,False,False,False
2014-06-30 00:00:00+00:00,-0.0188,-0.0203,-0.0199,-0.01958,-0.0077,False,False,False,False
2014-07-01 00:00:00+00:00,-0.0188,-0.0203,-0.0199,-0.01958,0.0087,False,False,False,False
2014-07-02 00:00:00+00:00,-0.0188,-0.0203,-0.0199,-0.01958,-0.0176,False,False,False,False
2014-07-03 00:00:00+00:00,-0.0188,-0.0204,-0.0199,-0.019610000000000002,0.0358,False,False,False,False
2014-07-04 00:00:00+00:00,-0.0188,-0.0204,-0.0199,-0.019610000000000002,0.0002,False,False,False,False
2014-07-07 00:00:00+00:00,-0.0188,-0.0204,-0.0199,-0.019610000000000002,-0.0021,False,False,False,False
2014-07-08 00:00:00+00:00,-0.0188,-0.0204,-0.0199,-0.019610000000000002,-0.0092,False,False,False,False
2014-07-09 00:00:00+00:00,-0.0182,-0.019,-0.0186,-0.01856,-0.0042,False,False,False,False
2014-07-10 00:00:00+00:00,-0.0182,-0.019,-0.0186,-0.01856,-0.0046,False,False,False,False
2014-07-11 00:00:00+00:00,-0.0182,-0.019,-0.0186,-0.01856,0.0307,False,False,False,False
2014-07-14 00:00:00+00:00,-0.0182,-0.019,-0.0186,-0.01856,0.0079,False,False,False,False
2014-07-15 00:00:00+00:00,-0.0182,-0.019,-0.0186,-0.01856,0.0007,False,False,False,False
2014-07-16 00:00:00+00:00,-0.0182,-0.019,-0.0186,-0.01856,0.0029,False,False,False,False
2014-07-17 00:00:00+00:00,-0.0182,-0.019,-0.0186,-0.01856,-0.0228,True,True,True,True
2014-07-18 00:00:00+00:00,-0.0188,-0.0197,-0.0197,-0.01934,0.0066,False,False,False,False
2014-07-21 00:00:00+00:00,-0.0188,-0.0197,-0.0197,-0.01934,0.0151,False,False,False,False
2014-07-22 00:00:00+00:00,-0.0188,-0.0197,-0.0197,-0.01934,0.0028,False,False,False,False
2014-07-23 00:00:00+00:00,-0.0188,-0.0197,-0.0197,-0.01934,0.0,False,False,False,False
2014-07-24 00:00:00+00:00,-0.0188,-0.0197,-0.0197,-0.01934,-0.0068,False,False,False,False
2014-07-25 00:00:00+00:00,-0.0188,-0.0197,-0.0197,-0.01934,-0.0089,False,False,False,False
2014-07-28 00:00:00+00:00,-0.0188,-0.0197,-0.0197,-0.01934,-0.0051,False,False,False,False
2014-07-29 00:00:00+00:00,-0.0188,-0.0197,-0.0197,-0.01934,0.0134,False,False,False,False
2014-07-30 00:00:00+00:00,-0.0188,-0.0197,-0.0197,-0.01934,-0.0088,False,False,False,False
2014-07-31 00:00:00+00:00,-0.0188,-0.0197,-0.0197,-0.01934,-0.0098,False,False,False,False
2014-08-01 00:00:00+00:00,-0.0188,-0.0197,-0.0197,-0.01934,-0.026,True,True,True,True
2014-08-04 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0062,False,False,False,False
2014-08-05 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0439,False,False,False,False
2014-08-06 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0035,False,False,False,False
2014-08-07 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.004,False,False,False,False
2014-08-08 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0107,False,False,False,False
2014-08-11 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0018,False,False,False,False
2014-08-12 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0004,False,False,False,False
2014-08-13 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0069,False,False,False,False
2014-08-14 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0036,False,False,False,False
2014-08-15 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.0026,False,False,False,False
2014-08-18 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0087,False,False,False,False
2014-08-19 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0034,False,False,False,False
2014-08-20 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0018,False,False,False,False
2014-08-21 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.0053,False,False,False,False
2014-08-22 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0178,False,False,False,False
2014-08-25 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.0031,False,False,False,False
2014-08-26 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0037,False,False,False,False
2014-08-27 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.0009,False,False,False,False
2014-08-28 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.006,False,False,False,False
2014-08-29 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.0003,False,False,False,False
2014-09-01 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.0001,False,False,False,False
2014-09-02 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.0005,False,False,False,False
2014-09-03 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.0004,False,False,False,False
2014-09-04 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0019,False,False,False,False
2014-09-05 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.008,False,False,False,False
2014-09-08 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.0011,False,False,False,False
2014-09-09 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.0109,False,False,False,False
2014-09-10 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0056,False,False,False,False
2014-09-11 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.0048,False,False,False,False
2014-09-12 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.0014,False,False,False,False
2014-09-15 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.0031,False,False,False,False
2014-09-16 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0058,False,False,False,False
2014-09-17 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0019,False,False,False,False
2014-09-18 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0082,False,False,False,False
2014-09-19 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.002,False,False,False,False
2014-09-22 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.007,False,False,False,False
2014-09-23 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.003,False,False,False,False
2014-09-24 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0022,False,False,False,False
2014-09-25 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.0159,False,False,False,False
2014-09-26 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0082,False,False,False,False
2014-09-29 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.0043,False,False,False,False
2014-09-30 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.0032,False,False,False,False
2014-10-01 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.0098,False,False,False,False
2014-10-02 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.013,False,False,False,False
2014-10-03 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.0025,False,False,False,False
2014-10-06 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0015,False,False,False,False
2014-10-07 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,-0.0144,False,False,False,False
2014-10-08 00:00:00+00:00,-0.0227,-0.0208,-0.0215,-0.021769999999999998,0.0147,False,False,False,False
2014-10-09 00:00:00+00:00,-0.0188,-0.0201,-0.0199,-0.01952,-0.019,True,False,False,False
2014-10-10 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,-0.0135,False,False,False,False
2014-10-13 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,-0.0081,False,False,False,False
2014-10-14 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,-0.001,False,False,False,False
2014-10-15 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,-0.0081,False,False,False,False
2014-10-16 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,-0.0015,False,False,False,False
2014-10-17 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,0.0105,False,False,False,False
2014-10-20 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,0.0051,False,False,False,False
2014-10-21 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,0.0414,False,False,False,False
2014-10-22 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,-0.0097,False,False,False,False
2014-10-23 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,0.0075,False,False,False,False
2014-10-24 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,-0.0001,False,False,False,False
2014-10-27 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,-0.0016,False,False,False,False
2014-10-28 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,0.0134,False,False,False,False
2014-10-29 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,0.0037,False,False,False,False
2014-10-30 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,0.0111,False,False,False,False
2014-10-31 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,-0.005,False,False,False,False
2014-11-03 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,0.0026,False,False,False,False
2014-11-04 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,-0.0006,False,False,False,False
2014-11-05 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,-0.0109,False,False,False,False
2014-11-06 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,0.0354,False,False,False,False
2014-11-07 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,0.0013,False,False,False,False
2014-11-10 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,0.0016,False,False,False,False
2014-11-11 00:00:00+00:00,-0.019,-0.0203,-0.02,-0.01969,0.0046,False,False,False,False
2014-11-12 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,-0.0032,False,False,False,False
2014-11-13 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,0.0003,False,False,False,False
2014-11-14 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,-0.0018,False,False,False,False
2014-11-17 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,0.0137,False,False,False,False
2014-11-18 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,0.001,False,False,False,False
2014-11-19 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,-0.0031,False,False,False,False
2014-11-20 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,0.0033,False,False,False,False
2014-11-21 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,-0.0016,False,False,False,False
2014-11-24 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,0.002,False,False,False,False
2014-11-25 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,-0.0003,False,False,False,False
2014-11-26 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,0.0018,False,False,False,False
2014-11-27 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,-0.0003,False,False,False,False
2014-11-28 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,-0.0042,False,False,False,False
2014-12-01 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,-0.0074,False,False,False,False
2014-12-02 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,-0.0014,False,False,False,False
2014-12-03 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,0.0034,False,False,False,False
2014-12-04 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,-0.0007,False,False,False,False
2014-12-05 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,0.0045,False,False,False,False
2014-12-08 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,-0.0064,False,False,False,False
2014-12-09 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,-0.0033,False,False,False,False
2014-12-10 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,-0.0064,False,False,False,False
2014-12-11 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,-0.0063,False,False,False,False
2014-12-12 00:00:00+00:00,-0.019,-0.0202,-0.0197,-0.019569999999999997,-0.0182,False,False,False,False
2014-12-15 00:00:00+00:00,-0.019,-0.0203,-0.0201,-0.019719999999999998,-0.0027,False,False,False,False
2014-12-16 00:00:00+00:00,-0.019,-0.0203,-0.0201,-0.019719999999999998,-0.0137,False,False,False,False
2014-12-17 00:00:00+00:00,-0.019,-0.0203,-0.0201,-0.019719999999999998,0.0321,False,False,False,False
2014-12-18 00:00:00+00:00,-0.019,-0.0203,-0.0201,-0.019719999999999998,0.0169,False,False,False,False
2014-12-19 00:00:00+00:00,-0.019,-0.0203,-0.0201,-0.019719999999999998,-0.0056,False,False,False,False
2014-12-22 00:00:00+00:00,-0.019,-0.0203,-0.0201,-0.019719999999999998,0.014,False,False,False,False
2014-12-23 00:00:00+00:00,-0.019,-0.0203,-0.0201,-0.019719999999999998,-0.0063,False,False,False,False
2014-12-24 00:00:00+00:00,-0.019,-0.0203,-0.0201,-0.019719999999999998,-0.0013,False,False,False,False
2014-12-25 00:00:00+00:00,-0.019,-0.0203,-0.0201,-0.019719999999999998,-0.0001,False,False,False,False
2014-12-26 00:00:00+00:00,-0.019,-0.0203,-0.0201,-0.019719999999999998,0.0021,False,False,False,False
2014-12-29 00:00:00+00:00,-0.019,-0.0203,-0.0201,-0.019719999999999998,0.0063,False,False,False,False
2014-12-30 00:00:00+00:00,-0.019,-0.0203,-0.0201,-0.019719999999999998,0.0004,False,False,False,False
2014-12-31 00:00:00+00:00,-0.019,-0.0203,-0.0201,-0.019719999999999998,-0.0052,False,False,False,False
2015-01-01 00:00:00+00:00,-0.019,-0.0203,-0.0201,-0.019719999999999998,0.0003,False,False,False,False
2015-01-02 00:00:00+00:00,-0.019,-0.0203,-0.0201,-0.019719999999999998,-0.0141,False,False,False,False
2015-01-05 00:00:00+00:00,-0.019,-0.0203,-0.0201,-0.019719999999999998,-0.0184,False,False,False,False
2015-01-06 00:00:00+00:00,-0.019,-0.0204,-0.0198,-0.01966,-0.0132,False,False,False,False
2015-01-07 00:00:00+00:00,-0.019,-0.0204,-0.0198,-0.01966,0.0092,False,False,False,False
2015-01-08 00:00:00+00:00,-0.019,-0.0204,-0.0198,-0.01966,0.0169,False,False,False,False
2015-01-09 00:00:00+00:00,-0.019,-0.0204,-0.0198,-0.01966,-0.0097,False,False,False,False
2015-01-12 00:00:00+00:00,-0.0188,-0.0198,-0.0191,-0.01919,-0.0109,False,False,False,False
2015-01-13 00:00:00+00:00,-0.0188,-0.0198,-0.0191,-0.01919,-0.0004,False,False,False,False
2015-01-14 00:00:00+00:00,-0.0188,-0.0198,-0.0191,-0.01919,-0.0073,False,False,False,False
2015-01-15 00:00:00+00:00,-0.0188,-0.0198,-0.0191,-0.01919,-0.0116,False,False,False,False
2015-01-16 00:00:00+00:00,-0.0188,-0.0198,-0.0191,-0.01919,0.0121,False,False,False,False
2015-01-19 00:00:00+00:00,-0.0188,-0.0197,-0.0191,-0.01916,0.0005,False,False,False,False
2015-01-20 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,-0.0023,False,False,False,False
2015-01-21 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,0.0029,False,False,False,False
2015-01-22 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,0.0164,False,False,False,False
2015-01-23 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,-0.0024,False,False,False,False
2015-01-26 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,-0.0003,False,False,False,False
2015-01-27 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,-0.0156,False,False,False,False
2015-01-28 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,-0.0128,False,False,False,False
2015-01-29 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,0.01,False,False,False,False
2015-01-30 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,-0.0,False,False,False,False
2015-02-02 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,0.0328,False,False,False,False
2015-02-03 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,0.0038,False,False,False,False
2015-02-04 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,-0.0047,False,False,False,False
2015-02-05 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,0.0146,False,False,False,False
2015-02-06 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,0.0018,False,False,False,False
2015-02-09 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,-0.0085,False,False,False,False
2015-02-10 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,0.0035,False,False,False,False
2015-02-11 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,-0.0045,False,False,False,False
2015-02-12 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,0.024,False,False,False,False
2015-02-13 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,0.0101,False,False,False,False
2015-02-16 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,0.0003,False,False,False,False
2015-02-17 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,0.0075,False,False,False,False
2015-02-18 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,-0.0065,False,False,False,False
2015-02-19 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,0.0006,False,False,False,False
2015-02-20 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,-0.0063,False,False,False,False
2015-02-23 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,-0.0049,False,False,False,False
2015-02-24 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,0.0042,False,False,False,False
2015-02-25 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,0.0047,False,False,False,False
2015-02-26 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,-0.0013,False,False,False,False
2015-02-27 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,-0.0084,False,False,False,False
2015-03-02 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,0.0119,False,False,False,False
2015-03-03 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,-0.004,False,False,False,False
2015-03-04 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,0.013,False,False,False,False
2015-03-05 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,0.0034,False,False,False,False
2015-03-06 00:00:00+00:00,-0.0188,-0.0196,-0.0191,-0.01913,-0.0246,True,True,True,True
2015-03-09 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,0.0021,False,False,False,False
2015-03-10 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,-0.0164,False,False,False,False
2015-03-11 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,0.0,False,False,False,False
2015-03-12 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,0.0089,False,False,False,False
2015-03-13 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,-0.0081,False,False,False,False
2015-03-16 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,0.0141,False,False,False,False
2015-03-17 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,0.0036,False,False,False,False
2015-03-18 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,0.0078,False,False,False,False
2015-03-19 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,-0.0078,False,False,False,False
2015-03-20 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,0.0157,False,False,False,False
2015-03-23 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,-0.0035,False,False,False,False
2015-03-24 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,-0.0176,False,False,False,False
2015-03-25 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,-0.0127,False,False,False,False
2015-03-26 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,-0.0009,False,False,False,False
2015-03-27 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,-0.0051,False,False,False,False
2015-03-30 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,0.0074,False,False,False,False
2015-03-31 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,-0.0041,False,False,False,False
2015-04-01 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,0.0007,False,False,False,False
2015-04-02 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,-0.0015,False,False,False,False
2015-04-03 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,-0.0005,False,False,False,False
2015-04-06 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,0.0115,False,False,False,False
2015-04-07 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,0.0021,False,False,False,False
2015-04-08 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,0.0017,False,False,False,False
2015-04-09 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,0.0069,False,False,False,False
2015-04-10 00:00:00+00:00,-0.019,-0.0207,-0.0198,-0.01975,0.0018,False,False,False,False
2015-04-13 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0086,False,False,False,False
2015-04-14 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0039,False,False,False,False
2015-04-15 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.006,False,False,False,False
2015-04-16 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,-0.0049,False,False,False,False
2015-04-17 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,-0.0083,False,False,False,False
2015-04-20 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0053,False,False,False,False
2015-04-21 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,-0.0022,False,False,False,False
2015-04-22 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0023,False,False,False,False
2015-04-23 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0227,False,False,False,False
2015-04-24 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0121,False,False,False,False
2015-04-27 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,-0.0063,False,False,False,False
2015-04-28 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,-0.01,False,False,False,False
2015-04-29 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0137,False,False,False,False
2015-04-30 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,-0.0164,False,False,False,False
2015-05-01 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0094,False,False,False,False
2015-05-04 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0046,False,False,False,False
2015-05-05 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,-0.0103,False,False,False,False
2015-05-06 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0024,False,False,False,False
2015-05-07 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0027,False,False,False,False
2015-05-08 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0181,False,False,False,False
2015-05-11 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,-0.0089,False,False,False,False
2015-05-12 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,-0.001,False,False,False,False
2015-05-13 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0003,False,False,False,False
2015-05-14 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0093,False,False,False,False
2015-05-15 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0185,False,False,False,False
2015-05-18 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0027,False,False,False,False
2015-05-19 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,-0.016,False,False,False,False
2015-05-20 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0005,False,False,False,False
2015-05-21 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0013,False,False,False,False
2015-05-22 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,-0.0026,False,False,False,False
2015-05-25 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0005,False,False,False,False
2015-05-26 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,-0.0155,False,False,False,False
2015-05-27 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0104,False,False,False,False
2015-05-28 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,-0.006,False,False,False,False
2015-05-29 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,-0.0038,False,False,False,False
2015-06-01 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0008,False,False,False,False
2015-06-02 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,-0.0029,False,False,False,False
2015-06-03 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0126,False,False,False,False
2015-06-04 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,-0.0084,False,False,False,False
2015-06-05 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0034,False,False,False,False
2015-06-08 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,-0.0062,False,False,False,False
2015-06-09 00:00:00+00:00,-0.019,-0.0205,-0.02,-0.01975,0.0019,False,False,False,False
