date,ticker,var_990,es,evt,testing_data,exceeds_var_990,exceeds_es,exceed_evt
2021-12-07,HSBA.L,-0.022708008641563526,-0.06100787984791193,0.45418631629230455,0.014177965136151327,True,True,False
2021-12-06,HSBA.L,-0.022708008641563526,-0.06100787984791193,0.4290479244801329,0.017686770870497304,True,True,False
2021-12-03,HSBA.L,-0.022758149494864766,-0.06100787984791193,0.4290479244801329,-0.004402270790751617,True,True,False
2021-12-02,HSBA.L,-0.02337690700810857,-0.06100787984791193,0.4290479244801329,0.005591760727835737,True,True,False
2021-12-01,HSBA.L,-0.02337690700810857,-0.06100787984791193,0.4290479244801329,0.02348871272977049,True,True,False
2021-11-30,HSBA.L,-0.02337690700810857,-0.06100787984791193,0.4290479244801329,0.006963675623081089,True,True,False
2021-11-29,HSBA.L,-0.02337690700810857,-0.06100787984791193,0.4290479244801329,0.005796362018839485,True,True,False
2021-11-26,HSBA.L,-0.022758149494864766,-0.06100787984791193,0.12925393346707997,-0.06703466570234184,False,False,False
2021-11-25,HSBA.L,-0.02337690700810857,-0.06100787984791193,0.1738776858431282,0.0010151464532595078,True,True,False
2021-11-24,HSBA.L,-0.02337690700810857,-0.06100787984791193,0.1738776858431282,0.0009029880014737035,True,True,False
2021-11-23,HSBA.L,-0.02337690700810857,-0.06100787984791193,0.1738776858431282,0.013731411923597392,True,True,False
2021-11-22,HSBA.L,-0.02337690700810857,-0.06100787984791193,0.1738776858431282,0.012161299249281221,True,True,False
2021-11-19,HSBA.L,-0.02337690700810857,-0.06100787984791193,0.1738776858431282,-0.01662864438710121,True,True,False
2021-11-18,HSBA.L,-0.02337690700810857,-0.06100787984791193,0.14600208212676805,-0.001365017571243854,True,True,False
2021-11-17,HSBA.L,-0.02337690700810857,-0.06100787984791193,0.14600208212676805,-0.0009090420412929401,True,True,False
2021-11-16,HSBA.L,-0.02337690700810857,-0.06100787984791193,0.1738776858431282,0.007556591125726264,True,True,False
2021-11-15,HSBA.L,-0.02337690700810857,-0.06100787984791193,0.14600208212676805,0.005757817298289281,True,True,False
2021-11-12,HSBA.L,-0.023564205629838852,-0.06100787984791193,0.1738776858431282,0.001499245693636686,True,True,False
2021-11-11,HSBA.L,-0.023564205629838852,-0.06100787984791193,0.1738776858431282,0.005216844242103447,True,True,False
2021-11-10,HSBA.L,-0.023564205629838852,-0.06100787984791193,0.1738776858431282,0.003723503075193424,True,True,False
2021-11-09,HSBA.L,-0.024232604854731887,-0.06100787984791193,0.1738776858431282,-0.01024982952606035,True,True,False
2021-11-08,HSBA.L,-0.024232604854731887,-0.06100787984791193,0.1738776858431282,-0.007089665608405404,True,True,False
2021-11-05,HSBA.L,-0.024232604854731887,-0.06100787984791193,0.1738776858431282,0.008650237945732497,True,True,False
2021-11-04,HSBA.L,-0.023564205629838852,-0.06100787984791193,0.16266021108660686,-0.024746886939025936,False,True,False
2021-11-03,HSBA.L,-0.023564205629838852,-0.06100787984791193,0.16158653839960885,-0.0001123298030083486,True,True,False
2021-11-02,HSBA.L,-0.023564205629838852,-0.06100787984791193,0.16158653839960885,-0.004367371952728738,True,True,False
2021-11-01,HSBA.L,-0.024232604854731887,-0.06100787984791193,0.13480726149721792,0.011325145312862661,True,True,False
2021-10-29,HSBA.L,-0.024232604854731887,-0.06100787984791193,0.13480726149721792,0.0024975309442043514,True,True,False
2021-10-28,HSBA.L,-0.024232604854731887,-0.06100787984791193,0.17033622637221754,-0.009669364603697495,True,True,False
2021-10-27,HSBA.L,-0.024232604854731887,-0.06100787984791193,0.17033622637221987,-0.005479218895955373,True,True,False
2021-10-26,HSBA.L,-0.024232604854731887,-0.06100787984791193,0.14983511627459029,0.009254196011538873,True,True,False
2021-10-25,HSBA.L,-0.02534487764885396,-0.06100787984791193,0.13480726149721792,0.018974074380606387,True,True,False
2021-10-22,HSBA.L,-0.02534487764885396,-0.06100787984791193,0.17033622637213552,0.00011503487675823543,True,True,False
2021-10-21,HSBA.L,-0.02534487764885396,-0.06100787984791193,0.1703446594393898,0.0033463939981688284,True,True,False
2021-10-20,HSBA.L,-0.02534487764885396,-0.06100787984791193,0.14983511627459029,0.002777159673932328,True,True,False
2021-10-19,HSBA.L,-0.02534487764885396,-0.06100787984791193,0.14983511627459029,-0.0016173101096347287,True,True,False
2021-10-18,HSBA.L,-0.02534487764885396,-0.06100787984791193,0.17033622637221987,-0.0032243638307298816,True,True,False
2021-10-15,HSBA.L,-0.02534487764885396,-0.06100787984791193,0.17033622637218854,0.019248716680134947,True,True,False
2021-10-14,HSBA.L,-0.02534487764885396,-0.06100787984791193,0.17033622637221812,0.003415540848143106,True,True,False
2021-10-13,HSBA.L,-0.02534487764885396,-0.06100787984791193,0.14983511627459029,-0.010372962262885754,True,True,False
2021-10-12,HSBA.L,-0.02534487764885396,-0.06100787984791193,0.14961138860635612,-0.0041782669021278585,True,True,False
2021-10-11,HSBA.L,-0.025618310363795138,-0.06100787984791193,0.17033622637213552,0.026814380985388908,True,True,False
2021-10-08,HSBA.L,-0.025618310363795138,-0.06100787984791193,0.13480726149721792,0.008412473008035493,True,True,False
2021-10-07,HSBA.L,-0.025618310363795138,-0.06100787984791193,0.13480726149721792,0.023997159862850115,True,True,False
2021-10-06,HSBA.L,-0.025618310363795138,-0.06100787984791193,0.13631947459638052,0.03384221827230438,True,True,False
2021-10-05,HSBA.L,-0.025618310363795138,-0.06100787984791193,0.13631947459638052,0.022904581875524244,True,True,False
2021-10-04,HSBA.L,-0.025618310363795138,-0.06100787984791193,0.13631947459638052,-0.011449795998928036,True,True,False
2021-10-01,HSBA.L,-0.025618310363795138,-0.06100787984791193,0.13631947459638052,-0.0035892355133697595,True,True,False
2021-09-30,HSBA.L,-0.025618310363795138,-0.06100787984791193,0.13480726149721792,-0.008767467039220378,True,True,False
2021-09-29,HSBA.L,-0.025618310363795138,-0.06100787984791193,0.13645646857451274,0.021149554497134515,True,True,False
2021-09-28,HSBA.L,-0.025618310363795138,-0.06100787984791193,0.13480726149721792,-0.0015546681109481764,True,True,False
2021-09-27,HSBA.L,-0.025618310363795138,-0.06100787984791193,0.13631947459638052,0.02796651673712458,True,True,False
2021-09-24,HSBA.L,-0.026262827359628926,-0.06290852504590148,0.13631947459638052,-0.0037151552651123465,True,True,False
2021-09-23,HSBA.L,-0.026262827359628926,-0.06290852504590148,0.13480726149721792,0.0038627275786908832,True,True,False
2021-09-22,HSBA.L,-0.026262827359628926,-0.06843020382870596,0.13631947459638052,0.04350221962259049,True,True,False
2021-09-21,HSBA.L,-0.026262827359628926,-0.07284697076270738,0.13631947459638052,-0.005391087494947544,True,True,False
2021-09-20,HSBA.L,-0.025618310363795138,-0.07656261395111252,0.13480726149721792,-0.038159831058930505,False,True,False
2021-09-17,HSBA.L,-0.025618310363795138,-0.08083995302253023,0.13480726149721792,0.019381884778361558,True,True,False
2021-09-16,HSBA.L,-0.026262827359628926,-0.0852814433175085,0.19951553017325555,-0.009531535369831756,True,True,False
2021-09-15,HSBA.L,-0.026262827359628926,-0.0852814433175085,0.19951553017325555,-0.0012067307076613076,True,True,False
2021-09-14,HSBA.L,-0.026262827359628926,-0.0852814433175085,0.19951553017325555,-0.01958714586385113,True,True,False
2021-09-13,HSBA.L,-0.026262827359628926,-0.0852814433175085,0.18128169106012262,0.01318604157317771,True,True,False
2021-09-10,HSBA.L,-0.026262827359628926,-0.0852814433175085,0.18128169106012262,-0.002789451824670719,True,True,False
2021-09-09,HSBA.L,-0.026262827359628926,-0.08489611106969729,0.1946491483914795,-0.010773672252821331,True,True,False
2021-09-08,HSBA.L,-0.026262827359628926,-0.08489611106969729,0.1946491483914795,-0.005098121562560176,True,True,False
2021-09-07,HSBA.L,-0.026262827359628926,-0.08489611106969729,0.1946491483914795,-0.012266058163810212,True,True,False
2021-09-06,HSBA.L,-0.026262827359628926,-0.08489611106969729,0.19484090880779767,0.007283229440897987,True,True,False
2021-09-03,HSBA.L,-0.026262827359628926,-0.08489611106969729,0.19951553017325555,-0.00723056755838225,True,True,False
2021-09-02,HSBA.L,-0.026262827359628926,-0.08489611106969729,0.19951553017325555,0.0012929255059841438,True,True,False
2021-09-01,HSBA.L,-0.026262827359628926,-0.08489611106969729,0.19951553017325555,0.0014242631424494778,True,True,False
2021-08-31,HSBA.L,-0.026262827359628926,-0.08517645295820182,0.19951553017325555,-0.022154903523882497,True,True,False
2021-08-27,HSBA.L,-0.026262827359628926,-0.08517645295820182,0.1818113414684413,-0.0012642906636185502,True,True,False
2021-08-26,HSBA.L,-0.027092644946323796,-0.08588817806212574,0.19951553017325555,-0.008400232366512994,True,True,False
2021-08-25,HSBA.L,-0.027092644946323796,-0.08588817806212574,0.1946491483914795,0.021516491240980207,True,True,False
2021-08-24,HSBA.L,-0.027092644946323796,-0.08588817806212574,0.1946491483914795,-0.012270851490464807,True,True,False
2021-08-23,HSBA.L,-0.027092644946323796,-0.08709792744510028,0.1946491483914795,-0.00227181582478142,True,True,False
2021-08-20,HSBA.L,-0.027092644946323796,-0.08709792744510028,0.18128169106012262,0.005201672259821599,True,True,False
2021-08-19,HSBA.L,-0.027092644946323796,-0.08709792744510028,0.19951553017325555,-0.015561311733545247,True,True,False
2021-08-18,HSBA.L,-0.027092644946323796,-0.08709792744510028,0.19951553017325555,-0.000985657759995151,True,True,False
2021-08-17,HSBA.L,-0.027092644946323796,-0.08709792744510028,0.1946491483914795,0.0016039809856918108,True,True,False
2021-08-16,HSBA.L,-0.027092644946323796,-0.08709792744510028,0.19951553017325555,-0.015309573168474477,True,True,False
2021-08-13,HSBA.L,-0.027092644946323796,-0.08709792744510028,0.1946491483914795,0.0037806668826234624,True,True,False
2021-08-12,HSBA.L,-0.027092644946323796,-0.08709792744510028,0.1946491483914795,-0.006663276339103241,True,True,False
2021-08-11,HSBA.L,-0.027092644946323796,-0.08709792744510028,0.18128169106012262,0.006707973419673996,True,True,False
2021-08-10,HSBA.L,-0.028178197727557697,-0.08709792744510028,0.21872123004881922,-0.0019474281552086525,True,True,False
2021-08-09,HSBA.L,-0.028178197727557697,-0.08709792744510028,0.21239742445068277,0.002195899878041807,True,True,False
2021-08-06,HSBA.L,-0.028178197727557697,-0.08709792744510028,0.1946491483914795,0.017249873385798864,True,True,False
2021-08-05,HSBA.L,-0.028178197727557697,-0.08736561096264407,0.1946491483914795,0.006243831878601558,True,True,False
2021-08-04,HSBA.L,-0.028178197727557697,-0.0908369215157657,0.1946491483914795,0.005903733533103139,True,True,False
2021-08-03,HSBA.L,-0.028178197727557697,-0.09481294318877913,0.21239742445068277,0.004796225084090944,True,True,False
2021-08-02,HSBA.L,-0.028178197727557697,-0.09758751656479528,0.21239742445068277,-0.0032708988599859934,True,True,False
2021-07-30,HSBA.L,-0.028178197727557697,-0.10102970744345585,0.18128169106012262,-0.008852943712764128,True,True,False
2021-07-29,HSBA.L,-0.028394385947415723,-0.10398086388642859,0.21872123004881922,0.011094245924003765,True,True,False
2021-07-28,HSBA.L,-0.028394385947415723,-0.10585913794764443,0.21872123004881922,-0.016612926711392362,True,True,False
2021-07-27,HSBA.L,-0.02907631533417665,-0.10775880605019185,0.22251540632311656,0.0009928746310512437,True,True,False
2021-07-26,HSBA.L,-0.02907631533417665,-0.10775880605019185,0.21872123004881922,0.003237003362747126,True,True,False
2021-07-23,HSBA.L,-0.02907631533417665,-0.10775880605019185,0.21872123004881922,0.002246138282586685,True,True,False
2021-07-22,HSBA.L,-0.03019077566828099,-0.10775880605019185,0.22251540632311656,-0.0028617836312647693,True,True,False
2021-07-21,HSBA.L,-0.03019077566828099,-0.10775880605019185,0.22251540632311656,0.015285360240801626,True,True,False
2021-07-20,HSBA.L,-0.03019077566828099,-0.10775880605019185,0.20692306084076173,0.01020955070006413,True,True,False
2021-07-19,HSBA.L,-0.03019077566828099,-0.10775880605019185,0.20692306084076173,-0.028394385947415723,True,True,False
2021-07-16,HSBA.L,-0.03019077566828099,-0.10775880605019185,0.22251540632311656,-0.013455799328295437,True,True,False
2021-07-15,HSBA.L,-0.03019077566828099,-0.10787288152400551,0.22251540632311656,-0.005595278960214944,True,True,False
2021-07-14,HSBA.L,-0.03019077566828099,-0.10787288152400551,0.20705018085786442,-0.002790018795070015,True,True,False
2021-07-13,HSBA.L,-0.03019077566828099,-0.10787288152400551,0.20705018085786442,-0.001574259991260707,True,True,False
2021-07-12,HSBA.L,-0.03019077566828099,-0.10787288152400551,0.22251540632311656,-0.0030186310315600817,True,True,False
2021-07-09,HSBA.L,-0.03019077566828099,-0.10787288152400551,0.22251540632311656,0.008524177559330992,True,True,False
2021-07-08,HSBA.L,-0.03019077566828099,-0.10787288152400551,0.22251540632311656,-0.01758593460552338,True,True,False
2021-07-07,HSBA.L,-0.03019077566828099,-0.10787288152400551,0.22251540632311656,0.0034815557825225163,True,True,False
2021-07-06,HSBA.L,-0.03019077566828099,-0.10787288152400551,0.22251540632311656,-0.015599209130250258,True,True,False
2021-07-05,HSBA.L,-0.03019077566828099,-0.10787288152400551,0.20692306084076173,0.015480561550140104,True,True,False
2021-07-02,HSBA.L,-0.03137874029113563,-0.10787288152400551,0.0362417550337338,-0.015826223691927988,True,True,False
2021-07-01,HSBA.L,-0.03137874029113563,-0.10787288152400551,0.22251540632311656,0.014498017704406507,True,True,False
2021-06-30,HSBA.L,-0.03137874029113563,-0.10787288152400551,0.22251540632311656,-0.00949439233159144,True,True,False
2021-06-29,HSBA.L,-0.03137874029113563,-0.10787288152400551,0.22251540632311656,0.002140702618983914,True,True,False
2021-06-28,HSBA.L,-0.03137874029113563,-0.10787288152400551,0.22251540632311656,-0.016723075633562012,True,True,False
2021-06-25,HSBA.L,-0.03137874029113563,-0.10787288152400551,0.22251540632311656,0.006947684592466086,True,True,False
2021-06-24,HSBA.L,-0.03137874029113563,-0.10787288152400551,0.22251540632311656,0.008790877689835108,True,True,False
2021-06-23,HSBA.L,-0.03137874029113563,-0.10787288152400551,0.22251540632311656,-0.006726063450936071,True,True,False
2021-06-22,HSBA.L,-0.03137874029113563,-0.10787288152400551,0.22251540632311656,-0.006564060074720657,True,True,False
2021-06-21,HSBA.L,-0.03137874029113563,-0.10787288152400551,0.22251540632311656,-0.0066372972523290885,True,True,False
2021-06-18,HSBA.L,-0.03137874029113563,-0.10787288152400551,0.21872123004881922,-0.022758149494864766,True,True,False
2021-06-17,HSBA.L,-0.03137874029113563,-0.10861019714481111,0.22251540632311656,0.003081804218667328,True,True,False
2021-06-16,HSBA.L,-0.03137874029113563,-0.10861019714481111,0.22251540632311656,0.0043562681669435666,True,True,False
2021-06-15,HSBA.L,-0.03137874029113563,-0.10861019714481111,0.21872123004881922,-0.007509414716813212,True,True,False
2021-06-14,HSBA.L,-0.03137874029113563,-0.10861019714481111,0.22251540632311656,0.005721460029093128,True,True,False
2021-06-11,HSBA.L,-0.03137874029113563,-0.10861019714481111,0.21872123004881922,0.0018342779190816394,True,True,False
2021-06-10,HSBA.L,-0.03137874029113563,-0.10861019714481111,0.21872123004881922,-0.004450929334259945,True,True,False
2021-06-09,HSBA.L,-0.03137874029113563,-0.10861019714481111,0.21872123004881922,-0.013954695967510977,True,True,False
2021-06-08,HSBA.L,-0.03169002634333229,-0.10861019714481111,0.23757443586301255,-0.002693628137583115,True,True,False
2021-06-07,HSBA.L,-0.03169002634333229,-0.10861019714481111,0.20363438378001686,0.0034913813920696146,True,True,False
2021-06-04,HSBA.L,-0.031870623328539294,-0.10861019714481111,0.21326008171921348,-0.011907264398416051,True,True,False
2021-06-03,HSBA.L,-0.031870623328539294,-0.10861019714481111,0.21326008171921348,-0.005313311709115864,True,True,False
2021-06-02,HSBA.L,-0.031870623328539294,-0.10861019714481111,0.23757443586301255,0.01209960149265532,True,True,False
2021-06-01,HSBA.L,-0.031870623328539294,-0.10861019714481111,0.23757443586301255,-0.01976729159147339,True,True,False
2021-05-28,HSBA.L,-0.031870623328539294,-0.10861019714481111,0.23757443586301255,0.011328279612488945,True,True,False
2021-05-27,HSBA.L,-0.031870623328539294,-0.10861019714481111,0.23757443586301255,0.007496873248859615,True,True,False
2021-05-26,HSBA.L,-0.031870623328539294,-0.10861019714481111,0.2225657000822677,-0.006889649233061013,True,True,False
2021-05-25,HSBA.L,-0.03220488014641942,-0.10861019714481111,0.23757443586301255,0.007614059080916169,True,True,False
2021-05-24,HSBA.L,-0.03220488014641942,-0.10861019714481111,0.20363438378001686,0.004724857449248665,True,True,False
2021-05-21,HSBA.L,-0.03220488014641942,-0.10861019714481111,0.23757443586301255,-0.0033635100746033375,True,True,False
2021-05-20,HSBA.L,-0.03220488014641942,-0.10861019714481111,0.23757443586301255,0.0059779869875156155,True,True,False
2021-05-19,HSBA.L,-0.03257170839770751,-0.10861019714481111,0.20363438378001686,-0.007611502124773573,True,True,False
2021-05-18,HSBA.L,-0.033035583820483105,-0.10861019714481111,0.21340070177110096,0.007442431971459884,True,True,False
2021-05-17,HSBA.L,-0.033035583820483105,-0.10861019714481111,0.2128461243227409,-0.012032031221692496,True,True,False
2021-05-14,HSBA.L,-0.033035583820483105,-0.10861019714481111,0.21340070177110096,0.011380254623574393,True,True,False
2021-05-13,HSBA.L,-0.033035583820483105,-0.10861019714481111,0.2453174037765194,-0.0003379386156253661,True,True,False
2021-05-12,HSBA.L,-0.033035583820483105,-0.10861019714481111,0.2187523113552401,0.00886359066735909,True,True,False
2021-05-11,HSBA.L,-0.033035583820483105,-0.10861019714481111,0.20363438378001686,-0.03169002634333229,True,True,False
2021-05-10,HSBA.L,-0.033035583820483105,-0.10861019714481111,0.21811667069067264,0.007092125550330897,True,True,False
2021-05-07,HSBA.L,-0.033035583820483105,-0.10861019714481111,0.2453174037765194,-0.00867842219876791,True,True,False
2021-05-06,HSBA.L,-0.033035583820483105,-0.10861019714481111,0.21811667069067264,0.0016505649836837666,True,True,False
2021-05-05,HSBA.L,-0.033035583820483105,-0.10861019714481111,0.2128461243227409,0.02991825597555886,True,True,False
2021-05-04,HSBA.L,-0.033035583820483105,-0.10861019714481111,0.20363438378001686,-0.025618310363795138,True,True,False
2021-04-30,HSBA.L,-0.033035583820483105,-0.10861019714481111,0.23757443586301255,-0.0033017725556785393,True,True,False
2021-04-29,HSBA.L,-0.033035583820483105,-0.10861019714481111,0.2453174037765194,0.02469840708086224,True,True,False
2021-04-28,HSBA.L,-0.033035583820483105,-0.10861019714481111,0.21340070177110096,0.006698339510518014,True,True,False
2021-04-27,HSBA.L,-0.03355511906732933,-0.10861019714481111,0.23952546183084292,0.0417505209626432,True,True,False
2021-04-26,HSBA.L,-0.03355511906732933,-0.10861019714481111,0.22089784931363488,0.008949715046293827,True,True,False
2021-04-23,HSBA.L,-0.03355511906732933,-0.10861019714481111,0.22089784931363488,0.008423743104294834,True,True,False
2021-04-22,HSBA.L,-0.03355511906732933,-0.10861019714481111,0.20789989406976214,-0.0008416195617662048,True,True,False
2021-04-21,HSBA.L,-0.03355511906732933,-0.10861019714481111,0.22089784931363488,-0.0033552740625750754,True,True,False
2021-04-20,HSBA.L,-0.03355511906732933,-0.10861019714481111,0.21340070177110096,-0.02534487764885396,True,True,False
2021-04-19,HSBA.L,-0.03355511906732933,-0.10861019714481111,0.21340070177110096,0.0015209349736373667,True,True,False
2021-04-16,HSBA.L,-0.03362594844040545,-0.10861019714481111,0.22089784931363488,0.014958865020170187,True,True,False
2021-04-15,HSBA.L,-0.03362594844040545,-0.10861019714481111,0.20789989406976214,-0.018069378229195743,True,True,False
2021-04-14,HSBA.L,-0.03362594844040545,-0.10861019714481111,0.21270451297807633,0.004685102217086845,True,True,False
2021-04-13,HSBA.L,-0.03362594844040545,-0.10964537316270759,0.21340070177110096,-0.013062234733887346,True,True,False
2021-04-12,HSBA.L,-0.03636369707759357,-0.11114549342419007,0.20789989406976214,-0.011088274162262879,True,True,False
2021-04-09,HSBA.L,-0.03636369707759357,-0.11114549342419007,0.20789989406976214,-0.005909089296049719,True,True,False
2021-04-08,HSBA.L,-0.03636369707759357,-0.11412303897721394,0.20789989406976214,0.013941750963935462,True,True,False
2021-04-07,HSBA.L,-0.03636369707759357,-0.11992508482722007,0.22089784931363488,0.016633442666361464,True,True,False
2021-04-06,HSBA.L,-0.03636369707759357,-0.12598666116445992,0.22089784931363488,0.008624581695639177,True,True,False
2021-04-01,HSBA.L,-0.03636369707759357,-0.129569257275674,0.21340070177110096,0.0,True,True,False
2021-03-31,HSBA.L,-0.03636369707759357,-0.13709882144741892,0.21340070177110096,-0.017299278283671393,True,True,False
2021-03-30,HSBA.L,-0.03636369707759357,-0.14446243481887863,0.22089784931363488,0.030016840181503746,True,True,False
2021-03-29,HSBA.L,-0.03707564558409837,-0.14835396783863733,0.3922124282982689,-0.01088240681319197,True,True,False
2021-03-26,HSBA.L,-0.03707564558409837,-0.14835396783863733,0.3922124282982689,0.0030849090604778695,True,True,False
2021-03-25,HSBA.L,-0.03707564558409837,-0.14835396783863733,0.3922124282982689,-0.005428405786680246,True,True,False
2021-03-24,HSBA.L,-0.03738471887443762,-0.14835396783863733,0.39671833947082835,-0.001531776464023138,True,True,False
2021-03-23,HSBA.L,-0.03738471887443762,-0.14835396783863733,0.3854163207494171,-0.0015294337134574842,True,True,False
2021-03-22,HSBA.L,-0.03738471887443762,-0.14835396783863733,0.3854163207494171,-0.013577829131315888,True,True,False
2021-03-19,HSBA.L,-0.03738471887443762,-0.14835396783863733,0.3922124282982689,-0.024232604854731887,True,True,False
2021-03-18,HSBA.L,-0.03738471887443762,-0.14835396783863733,0.39671833947082835,0.02542945436660693,True,True,False
2021-03-17,HSBA.L,-0.03738471887443762,-0.14835396783863733,0.3920250573022718,0.01844852560147947,True,True,False
2021-03-16,HSBA.L,-0.03738471887443762,-0.14835396783863733,0.39671833947082835,-0.0028301261444589887,True,True,False
2021-03-15,HSBA.L,-0.03738471887443762,-0.14835396783863733,0.39671833947082835,-0.010270814320467947,True,True,False
2021-03-12,HSBA.L,-0.03738471887443762,-0.14835396783863733,0.3922124282982689,0.007881374049166556,True,True,False
2021-03-11,HSBA.L,-0.03738471887443762,-0.14835396783863733,0.3922124282982689,-0.023564205629838852,True,True,False
2021-03-10,HSBA.L,-0.03738471887443762,-0.14835396783863733,0.3922124282982689,-0.0027941858112626727,True,True,False
2021-03-09,HSBA.L,-0.03895790839791047,-0.15187252482877187,0.39671833947082835,-0.01789250462677361,True,True,False
2021-03-08,HSBA.L,-0.03895790839791047,-0.15267301870879207,0.39671833947082835,0.04090496444564673,True,True,False
2021-03-05,HSBA.L,-0.03895790839791047,-0.15267301870879207,0.39671833947082835,0.026025845027382033,True,True,False
2021-03-04,HSBA.L,-0.039830415407659414,-0.15502214749465887,0.3854163207494171,-0.014784093650593855,True,True,False
2021-03-03,HSBA.L,-0.039830415407659414,-0.15538905776998357,0.38345584885781275,0.021592834415025797,True,True,False
2021-03-02,HSBA.L,-0.039830415407659414,-0.15538905776998357,0.38345584885781275,0.008568443090027023,True,True,False
2021-03-01,HSBA.L,-0.039830415407659414,-0.15538905776998357,0.38345584885781275,-0.01419520127877505,True,True,False
2021-02-26,HSBA.L,-0.039830415407659414,-0.15538905776998357,0.3154055390688107,-0.02056750208569247,True,True,False
2021-02-25,HSBA.L,-0.039830415407659414,-0.15551301549539043,0.3226484346038351,0.013626599482921664,True,True,False
2021-02-24,HSBA.L,-0.039830415407659414,-0.15551301549539043,0.3226484346038351,0.003037411960874259,True,True,False
2021-02-23,HSBA.L,-0.04100284159402656,-0.15551301549539043,0.2926788527474041,-0.00845589405372249,True,True,False
2021-02-22,HSBA.L,-0.04100284159402656,-0.15551301549539043,0.3055475058974975,0.018162630091931087,True,True,False
2021-02-19,HSBA.L,-0.04100284159402656,-0.15551301549539043,0.2926788527474041,0.011330970817492236,True,True,False
2021-02-18,HSBA.L,-0.04100284159402656,-0.15551301549539043,0.3896331919008546,-0.03019077566828099,True,True,False
2021-02-17,HSBA.L,-0.04100284159402656,-0.15551301549539043,0.3896331919008546,0.010520095177381839,True,True,False
2021-02-16,HSBA.L,-0.04100284159402656,-0.15551301549539043,0.3954707980169706,0.04214885918767641,True,True,False
2021-02-15,HSBA.L,-0.04100284159402656,-0.15551301549539043,0.3954707980169706,0.02152817210726421,True,True,False
2021-02-12,HSBA.L,-0.04151663484028467,-0.15551301549539043,0.39441078859574713,0.011199234041616934,True,True,False
2021-02-11,HSBA.L,-0.04151663484028467,-0.15551301549539043,0.39441078859574713,-0.003386216972197542,True,True,False
2021-02-10,HSBA.L,-0.04151663484028467,-0.15551301549539043,0.3841694622157851,0.009367238615004991,True,True,False
2021-02-09,HSBA.L,-0.04151663484028467,-0.15551301549539043,0.3841694622157851,0.011782884856404774,True,True,False
2021-02-08,HSBA.L,-0.04151663484028467,-0.15551301549539043,0.3841694622157851,-0.0053505218225422535,True,True,False
2021-02-05,HSBA.L,-0.04151663484028467,-0.15551301549539043,0.39441078859574713,-0.00883819581278178,True,True,False
2021-02-04,HSBA.L,-0.04151663484028467,-0.15551301549539043,0.3841694622157851,0.01917363759426327,True,True,False
2021-02-03,HSBA.L,-0.04151663484028467,-0.15551301549539043,0.39441078859574713,-0.007408133373519199,True,True,False
2021-02-02,HSBA.L,-0.04151663484028467,-0.15551301549539043,0.39441078859574713,0.02019797424213099,True,True,False
2021-02-01,HSBA.L,-0.04151663484028467,-0.15551301549539043,0.39441078859574713,0.002482171659050847,True,True,False
2021-01-29,HSBA.L,-0.04151663484028467,-0.15551301549539043,0.3920122492630458,-0.031870623328539294,True,True,False
2021-01-28,HSBA.L,-0.04151663484028467,-0.15551301549539043,0.3920122492630458,-0.011995540417188089,True,True,False
2021-01-27,HSBA.L,-0.04151663484028467,-0.15551301549539043,0.3920122492630458,-0.00012502122288893247,True,True,False
2021-01-26,HSBA.L,-0.04151663484028467,-0.15551301549539043,0.3920122492630458,0.005275257981290915,True,True,False
